"Системное администрирование" " Профессия DevOps-инженер PRO Ссылка на курс" Skillbox 4.4 "65 250 ₽" "от 2 966 ₽" " 06 января" "24 месяца" https://tutortop.ru/goto/6053/?term=519
"Системное администрирование" " Сетевой инженер Ссылка на курс" GeekBrains 4.3 "164 880 ₽" "от 4 580 ₽" " 09 января" "11 месяцев" https://tutortop.ru/goto/8642/?term=519
"Системное администрирование" " DevOps-инженер Ссылка на курс" Нетология 4.2 "70 740 ₽" "от 3 930 ₽" " 14 января" "11 месяцев" https://tutortop.ru/goto/5939/?term=519
"Системное администрирование" " DevOps- ﻿инженер Ссылка на курс" SkillFactory 4.2 "72 000 ₽" "от 6 000 ₽" " 21 января" "6 месяцев" https://tutortop.ru/goto/6547/?term=519
"Системное администрирование" " Онлайн-курс системного администратора Ссылка на курс" "Hedu (Irs.academy)" 2.4 "15 000 ₽" "Рассрочки нет" " В любой момент" "3 месяца" https://tutortop.ru/goto/4718/?term=519
"Системное администрирование" " Administrator Linux. Professional Ссылка на курс" Otus 3.4 "63 000 ₽" "Рассрочки нет" " 25 января" "5 месяцев" https://tutortop.ru/goto/4615/?term=519
"Системное администрирование" " DevOps: быстрый старт Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/7874/?term=519
"Системное администрирование" " Профессия DevOps-инженер Ссылка на курс" Skillbox 4.4 "51 750 ₽" "от 2 156 ₽" " 08 января" "12 месяцев" https://tutortop.ru/goto/4251/?term=519
"Системное администрирование" " Факультет DevOps Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 7 490 ₽" " 06 января" "18 месяцев" https://tutortop.ru/goto/4363/?term=519
"Системное администрирование" " Системный администратор Ссылка на курс" Нетология 4.2 "58 950 ₽" "от 4 912 ₽" " 18 января" "12 месяцев" https://tutortop.ru/goto/8128/?term=519
"Системное администрирование" " Системный администратор Ссылка на курс" SkillFactory 4.2 "72 000 ₽" "от 6 000 ₽" " 27 января" "9 месяцев" https://tutortop.ru/goto/8278/?term=519
"Системное администрирование" " Мониторинг и логирование: Zabbix, Prometheus, ELK Ссылка на курс" Otus 3.4 "56 250 ₽" "Рассрочки нет" " 16 апреля" "3 месяца" https://tutortop.ru/goto/5968/?term=519
"Системное администрирование" " Старт в DevOps: системное администрирование для начинающих Ссылка на курс" Skillbox 4.4 "47 400 ₽" "от 3 950 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/6061/?term=519
"Системное администрирование" " Cloud Data Engineering Ссылка на курс" GeekBrains 4.3 "100 000 ₽" "от 6 900 ₽" " 09 января" "11 месяцев" https://tutortop.ru/goto/8643/?term=519
"Системное администрирование" " Пентест. Практика тестирования на проникновение Ссылка на курс" Otus 3.4 "35 000 ₽" "Рассрочки нет" " В любой момент" "5 месяцев" https://tutortop.ru/goto/4619/?term=519
"Системное администрирование" " Администрирование ОС Linux Ссылка на курс" Skillbox 4.4 "46 800 ₽" "от 3 900 ₽" " 06 января" "5 месяцев" https://tutortop.ru/goto/8309/?term=519
"Системное администрирование" " Системный администратор Ссылка на курс" GeekBrains 4.3 "28 000 ₽" "от 1 555 ₽" " 06 января" "7 месяцев" https://tutortop.ru/goto/4414/?term=519
"Системное администрирование" " Работа в командной строке Bash Ссылка на курс" Skillbox 4.4 "6 000 ₽" "от 3 000 ₽" " 06 января" "1 месяц" https://tutortop.ru/goto/5174/?term=519
"Системное администрирование" " Компьютерные сети Классика computer science Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 06 января" "1 месяц" https://tutortop.ru/goto/4457/?term=519
"Системное администрирование" " Linux. Рабочая станция Практика администрирования ОС Linux на компьютере Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 18 января" "1 месяц" https://tutortop.ru/goto/4477/?term=519
"Системное администрирование" " Операционные системы Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " В любой момент" "1 месяц" https://tutortop.ru/goto/7089/?term=519
"Системное администрирование" " Безопасность проводных и беспроводных сетей Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 06 января" "1 месяц" https://tutortop.ru/goto/7093/?term=519
"Системное администрирование" " Компьютерные сети. Интерактивный курс Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " В любой момент" "1 месяц" https://tutortop.ru/goto/8306/?term=519
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Разработка игр" " Программирование для Action игр в Unreal Engine и C++ Game Code Ссылка на курс" "XYZ School" 4.0 "37 500 ₽" "от 2 098 ₽" " 01 февраля" "5 месяцев" https://tutortop.ru/goto/8604/?term=465
"Разработка игр" " Профессия Разработчик игр на Unity с нуля до Middle Ссылка на курс" Skillbox 4.4 "104 625 ₽" "от 3 375 ₽" " 06 января" "20 месяцев" https://tutortop.ru/goto/6058/?term=465
"Разработка игр" " Факультет Разработки игр Ссылка на курс" GeekBrains 4.3 "72 000 ₽" "от 4 990 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/4368/?term=465
"Разработка игр" " Разработчик игр на Unity Ссылка на курс" Нетология 4.2 "89 900 ₽" "от 4 994 ₽" " 28 января" "7 месяцев" https://tutortop.ru/goto/7134/?term=465
"Разработка игр" " Разработчик игр на Unity Ссылка на курс" SkillFactory 4.2 "108 000 ₽" "от 9 000 ₽" " 26 января" "12 месяцев" https://tutortop.ru/goto/7138/?term=465
"Разработка игр" " Онлайн-курс создания игр Ссылка на курс" "Hedu (Irs.academy)" 2.4 "18 000 ₽" "Рассрочки нет" " В любой момент" "3 месяца" https://tutortop.ru/goto/4720/?term=465
"Разработка игр" " Разработчик игр на Unity. Базовый уровень Ссылка на курс" Otus 3.4 "35 000 ₽" "Рассрочки нет" " В любой момент" "5 месяцев" https://tutortop.ru/goto/4602/?term=465
"Разработка игр" " Профессия Разработчик AR&VR с нуля до PRO Ссылка на курс" Skillbox 4.4 "99 000 ₽" "от 3 194 ₽" " 06 января" "24 месяца" https://tutortop.ru/goto/5142/?term=465
"Разработка игр" " Факультет разработки игр на Unreal Engine 4 Ссылка на курс" GeekBrains 4.3 "72 000 ₽" "от 4 990 ₽" " 09 января" "12 месяцев" https://tutortop.ru/goto/8644/?term=465
"Разработка игр" " Игровой аналитик Ссылка на курс" Нетология 4.2 "45 000 ₽" "от 3 750 ₽" " 15 января" "8.5 месяцев" https://tutortop.ru/goto/6582/?term=465
"Разработка игр" " Профессия Разработчик на Unreal Engine 4 с нуля до Middle Ссылка на курс" Skillbox 4.4 "97 650 ₽" "от 3 150 ₽" " 06 января" "24 месяца" https://tutortop.ru/goto/7193/?term=465
"Разработка игр" " Разработчик игр на Unity Ссылка на курс" GeekBrains 4.3 "28 800 ₽" "от 1 600 ₽" " 06 января" "6 месяцев" https://tutortop.ru/goto/4405/?term=465
"Разработка игр" " Как придумать игру и заработать на ней Ссылка на курс" Нетология 4.2 "4 810 ₽" "от 481 ₽" " В любой момент" "2.5 месяца" https://tutortop.ru/goto/8280/?term=465
"Разработка игр" " Профессия Разработчик игр на Unity Ссылка на курс" Skillbox 4.4 "71 100 ₽" "от 2 963 ₽" " 06 января" "11 месяцев" https://tutortop.ru/goto/8322/?term=465
"Разработка игр" " Быстрый старт в геймдеве: создание игры за 3 месяца Ссылка на курс" GeekBrains 4.3 "24 000 ₽" "от 1 333 ₽" " 01 февраля" "3 месяца" https://tutortop.ru/goto/8302/?term=465
"Разработка игр" " Профессия Разработчик игр на Unreal Engine 4 Ссылка на курс" Skillbox 4.4 "62 100 ₽" "от 2 588 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/4235/?term=465
